"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"aaf2b1d9-8854-459c-9b8a-d8160f4ccdf3","Kareem","Hunt","203.3","44.9","RB60","RB","Kansas City Chiefs",,
"dd992a48-25d5-404f-97a0-4d52d799b5c5","Justice","Hill","204.0","75.9","RB61","RB","Baltimore Ravens",,
"f03ce3e4-e73c-41f0-bfe5-930a05c63a9d","Will","Shipley","204.0","58.2","RB61","RB","Philadelphia Eagles",,
"4891bcdf-5db8-40fd-a46b-71f699f98507","Nick","Chubb","204.0","0.0","RB61","RB",,,
"07d1caa1-fe06-42c6-a347-c6c3010879d2","MarShawn","Lloyd","205.9","27.1","RB64","RB","Green Bay Packers",,
"0766183f-482c-48be-85bc-dc655bfa010f","Elic","Ayomanor","206.0","57.0","WR82","WR","Tennessee Titans",,
"7af805e2-1386-492f-aacf-9fb652ced5c6","Andrei","Iosivas","207.0","55.4","WR83","WR","Cincinnati Bengals",,
"ce833230-9ec0-4b38-ba00-9a2aa46c8d84","Taysom","Hill","207.6","32.0","TE30","TE","New Orleans Saints",,
"89920d26-dc44-4423-911f-d909e8205eaf","Amari","Cooper","207.6","0.0","WR84","WR",,,
"f6320f5c-df7a-49c4-b6ed-74cc11dd2a38","Jaxson","Dart","207.7","61.9","QB31","QB","New York Giants",,
"8244957e-52e0-4411-92e3-bb669a856b51","Darius","Slayton","207.9","91.3","WR85","WR","New York Giants",,
"cf779f2e-eb44-4889-b1aa-a890bc9a9205","Shedeur","Sanders","208.7","35.7","QB32","QB","Cleveland Browns",,
"45b29a2e-2e44-4f27-ae97-8bb5c27fbfad","Theo","Johnson","210.4","73.4","TE31","TE","New York Giants",,
"6842dfe3-7bdb-453a-8ac1-4e9fc82535f7","Audric","Estime","210.7","52.5","RB65","RB","Denver Broncos",,
"9d9e7d34-0eb1-411e-a7c8-67943f227fd4","Calvin","Austin III","210.8","87.5","WR86","WR","Pittsburgh Steelers",,
"f2b82558-b714-481a-aa76-c10eb92b16e0","Noah","Gray","211.1","70.8","TE32","TE","Kansas City Chiefs",,
"bee9cf11-f43f-4b30-8076-239f5a7cbc10","Curtis","Samuel","211.5","60.1","WR87","WR","Buffalo Bills",,
"d6a34cca-3c2d-46be-aafd-ee581f9b1b6a","Roman","Wilson","211.5","57.1","WR87","WR","Pittsburgh Steelers",,
"32af013b-e903-4b56-bb5a-f9768dbad295","Juwan","Johnson","211.6","66.8","TE33","TE","New Orleans Saints",,
"37868d51-d3b2-4da9-8ec9-8a0a0b4d9f69","Dontayvion","Wicks","211.6","83.2","WR89","WR","Green Bay Packers",,
"f0f51d16-5571-41c0-b346-5ee865fe6787","Elijah","Arroyo","212.2","55.8","TE34","TE","Seattle Seahawks",,
"29d4cec7-edbd-45cd-946c-1af3fef764f6","Jalen","Milroe","212.4","35.9","QB33","QB","Seattle Seahawks",,
"a4cf0fec-b181-407b-a4b4-8cc9c8b35feb","Dyami","Brown","212.5","94.9","WR90","WR","Jacksonville Jaguars",,
"4d21b96e-bf65-4550-9d1f-f83abcff5d2d","Woody","Marks","212.5","31.4","RB66","RB","Houston Texans",,
"3fcc1dd4-7a2f-48f1-b66b-15b16c6b1d70","Dont'e","Thornton","212.6","55.4","WR91","WR","Las Vegas Raiders",,
"d307cde7-8bdf-423d-bd43-083d657b7123","Isaac","TeSlaa","213.0","55.2","WR92","WR","Detroit Lions",,
"b6b1496d-a0bc-4c9f-9603-476bf24bc39a","Jaleel","McLaughlin","213.3","78.8","RB67","RB","Denver Broncos",,
"3c7774d6-2114-4335-9f55-d9eb8fdf3581","Cole","Kmet","213.3","72.7","TE35","TE","Chicago Bears",,
"2adc217b-703c-4418-bea4-1bf834373ec7","Kendre","Miller","213.8","48.5","RB68","RB","New Orleans Saints",,
"7e3c34ca-256f-4f12-82e2-a38234daf85b","Savion","Williams","213.9","48.2","WR93","WR","Green Bay Packers",,
"8370fdfd-47c6-44d4-a834-64b274bbe143","Daniel","Jones","214.0","49.3","QB34","QB","Indianapolis Colts",,
"12b185ad-6897-4ceb-b973-b793c4452a4b","Brandin","Cooks","214.2","66.6","WR94","WR","New Orleans Saints",,
"04b53e24-149a-4b92-8f0a-3fa2c994684a","Marquez","Valdes-Scantling","214.3","79.1","WR95","WR","Seattle Seahawks",,
"6d3c67f5-2c5a-4d14-9553-774c2ced9e36","Tory","Horton","214.4","62.4","WR96","WR","Seattle Seahawks",,
"6d7cc7b8-4d1c-46df-b4cb-de6a5d9fc2bf","Harold","Fannin","214.4","61.3","TE36","TE","Cleveland Browns",,
